"fips","State","County","IECC15","IECC21","BA15","BA21","Moisture15","Moisture21"
"48365","Texas","Panola",3,3,"Hot-Humid","Hot-Humid","A","A"
"48367","Texas","Parker",3,3,"Hot-Humid","Hot-Humid","A","A"
"48369","Texas","Parmer",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48371","Texas","Pecos",3,3,"Hot-Dry","Hot-Dry","B","B"
"48373","Texas","Polk",2,2,"Hot-Humid","Hot-Humid","A","A"
"48375","Texas","Potter",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48377","Texas","Presidio",3,3,"Hot-Dry","Hot-Dry","B","B"
"48379","Texas","Rains",3,3,"Hot-Humid","Hot-Humid","A","A"
"48381","Texas","Randall",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48383","Texas","Reagan",3,3,"Hot-Dry","Hot-Dry","B","B"
"48385","Texas","Real",2,2,"Hot-Humid","Hot-Humid","B","B"
"48387","Texas","Red River",3,3,"Hot-Humid","Hot-Humid","A","A"
"48389","Texas","Reeves",3,3,"Hot-Dry","Hot-Dry","B","B"
"48391","Texas","Refugio",2,2,"Hot-Humid","Hot-Humid","A","A"
"48393","Texas","Roberts",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48395","Texas","Robertson",2,2,"Hot-Humid","Hot-Humid","A","A"
"48397","Texas","Rockwall",3,3,"Hot-Humid","Hot-Humid","A","A"
"48399","Texas","Runnels",3,3,"Hot-Dry","Hot-Dry","B","B"
"48401","Texas","Rusk",3,3,"Hot-Humid","Hot-Humid","A","A"
"48403","Texas","Sabine",3,3,"Hot-Humid","Hot-Humid","A","A"
"48405","Texas","San Augustine",3,3,"Hot-Humid","Hot-Humid","A","A"
"48407","Texas","San Jacinto",2,2,"Hot-Humid","Hot-Humid","A","A"
"48409","Texas","San Patricio",2,2,"Hot-Humid","Hot-Humid","A","A"
"48411","Texas","San Saba",3,3,"Hot-Humid","Hot-Humid","A","A"
"48413","Texas","Schleicher",3,3,"Hot-Dry","Hot-Dry","B","B"
"48415","Texas","Scurry",3,3,"Hot-Dry","Hot-Dry","B","B"
"48417","Texas","Shackelford",3,3,"Hot-Dry","Hot-Dry","B","B"
"48419","Texas","Shelby",3,3,"Hot-Humid","Hot-Humid","A","A"
"48421","Texas","Sherman",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48423","Texas","Smith",3,3,"Hot-Humid","Hot-Humid","A","A"
"48425","Texas","Somervell",3,3,"Hot-Humid","Hot-Humid","A","A"
"48427","Texas","Starr",2,2,"Hot-Humid","Hot-Humid","A","A"
"48429","Texas","Stephens",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48431","Texas","Sterling",3,3,"Hot-Dry","Hot-Dry","B","B"
"48433","Texas","Stonewall",3,3,"Hot-Dry","Hot-Dry","B","B"
"48435","Texas","Sutton",3,3,"Hot-Dry","Hot-Dry","B","B"
"48437","Texas","Swisher",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48439","Texas","Tarrant",3,2,"Hot-Humid","Hot-Humid","A","A"
"48441","Texas","Taylor",3,3,"Hot-Dry","Hot-Dry","B","B"
"48443","Texas","Terrell",3,3,"Hot-Dry","Hot-Dry","B","B"
"48445","Texas","Terry",3,3,"Hot-Dry","Hot-Dry","B","B"
"48447","Texas","Throckmorton",3,3,"Hot-Dry","Hot-Dry","B","B"
"48449","Texas","Titus",3,3,"Hot-Humid","Hot-Humid","A","A"
"48451","Texas","Tom Green",3,3,"Hot-Dry","Hot-Dry","B","B"
"48453","Texas","Travis",2,2,"Hot-Humid","Hot-Humid","A","A"
"48455","Texas","Trinity",2,2,"Hot-Humid","Hot-Humid","A","A"
"48457","Texas","Tyler",2,2,"Hot-Humid","Hot-Humid","A","A"
"48459","Texas","Upshur",3,3,"Hot-Humid","Hot-Humid","A","A"
"48461","Texas","Upton",3,3,"Hot-Dry","Hot-Dry","B","B"
"48463","Texas","Uvalde",2,2,"Hot-Humid","Hot-Humid","B","B"
"48465","Texas","Val Verde",2,2,"Hot-Humid","Hot-Humid","B","B"
"48467","Texas","Van Zandt",3,3,"Hot-Humid","Hot-Humid","A","A"
"48469","Texas","Victoria",2,2,"Hot-Humid","Hot-Humid","A","A"
"48471","Texas","Walker",2,2,"Hot-Humid","Hot-Humid","A","A"
"48473","Texas","Waller",2,2,"Hot-Humid","Hot-Humid","A","A"
"48475","Texas","Ward",3,3,"Hot-Dry","Hot-Dry","B","B"
"48477","Texas","Washington",2,2,"Hot-Humid","Hot-Humid","A","A"
"48479","Texas","Webb",2,2,"Hot-Humid","Hot-Humid","B","B"
"48481","Texas","Wharton",2,2,"Hot-Humid","Hot-Humid","A","A"
"48483","Texas","Wheeler",3,3,"Hot-Dry","Hot-Dry","B","B"
"48485","Texas","Wichita",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48487","Texas","Wilbarger",3,3,"Hot-Dry","Hot-Dry","B","B"
"48489","Texas","Willacy",2,1,"Hot-Humid","Hot-Humid","A","A"
"48491","Texas","Williamson",2,2,"Hot-Humid","Hot-Humid","A","A"
"48493","Texas","Wilson",2,2,"Hot-Humid","Hot-Humid","A","A"
"48495","Texas","Winkler",3,3,"Hot-Dry","Hot-Dry","B","B"
"48497","Texas","Wise",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48499","Texas","Wood",3,3,"Hot-Humid","Hot-Humid","A","A"
"48501","Texas","Yoakum",4,4,"Mixed-Dry","Mixed-Dry","B","B"
"48503","Texas","Young",3,3,"Mixed-Humid","Mixed-Humid","A","A"
"48505","Texas","Zapata",2,2,"Hot-Humid","Hot-Humid","B","B"
"48507","Texas","Zavala",2,2,"Hot-Humid","Hot-Humid","B","B"
"49001","Utah","Beaver",5,5,"Cold","Cold","B","B"
"49003","Utah","Box Elder",6,5,"Cold","Cold","B","B"
"49005","Utah","Cache",6,5,"Cold","Cold","B","B"
"49007","Utah","Carbon",6,5,"Cold","Cold","B","B"
"49009","Utah","Daggett",6,6,"Cold","Cold","B","B"
"49011","Utah","Davis",5,5,"Cold","Cold","B","B"
"49013","Utah","Duchesne",6,6,"Cold","Cold","B","B"
"49015","Utah","Emery",5,5,"Cold","Cold","B","B"
"49017","Utah","Garfield",5,5,"Cold","Cold","B","B"
"49019","Utah","Grand",5,5,"Cold","Cold","B","B"
"49021","Utah","Iron",5,5,"Cold","Cold","B","B"
"49023","Utah","Juab",5,5,"Cold","Cold","B","B"
"49025","Utah","Kane",5,5,"Cold","Cold","B","B"
"49027","Utah","Millard",5,5,"Cold","Cold","B","B"
"49029","Utah","Morgan",6,6,"Cold","Cold","B","B"
"49031","Utah","Piute",5,5,"Cold","Cold","B","B"
"49033","Utah","Rich",6,6,"Cold","Cold","B","B"
"49035","Utah","Salt Lake",5,5,"Cold","Cold","B","B"
"49037","Utah","San Juan",5,5,"Cold","Cold","B","B"
"49039","Utah","Sanpete",5,5,"Cold","Cold","B","B"
"49041","Utah","Sevier",5,5,"Cold","Cold","B","B"
"49043","Utah","Summit",6,6,"Cold","Cold","B","B"
"49045","Utah","Tooele",5,5,"Cold","Cold","B","B"
"49047","Utah","Uintah",6,6,"Cold","Cold","B","B"
"49049","Utah","Utah",5,5,"Cold","Cold","B","B"
"49051","Utah","Wasatch",6,6,"Cold","Cold","B","B"
"49053","Utah","Washington",3,3,"Hot-Dry","Hot-Dry","B","B"
"49055","Utah","Wayne",5,5,"Cold","Cold","B","B"
"49057","Utah","Weber",5,5,"Cold","Cold","B","B"
"50001","Vermont","Addison",6,6,"Cold","Cold","A","A"
"50003","Vermont","Bennington",6,6,"Cold","Cold","A","A"
"50005","Vermont","Caledonia",6,6,"Cold","Cold","A","A"
"50007","Vermont","Chittenden",6,6,"Cold","Cold","A","A"
"50009","Vermont","Essex",6,6,"Cold","Cold","A","A"
"50011","Vermont","Franklin",6,6,"Cold","Cold","A","A"
"50013","Vermont","Grand Isle",6,6,"Cold","Cold","A","A"
"50015","Vermont","Lamoille",6,6,"Cold","Cold","A","A"
"50017","Vermont","Orange",6,6,"Cold","Cold","A","A"
"50019","Vermont","Orleans",6,6,"Cold","Cold","A","A"
"50021","Vermont","Rutland",6,6,"Cold","Cold","A","A"
"50023","Vermont","Washington",6,6,"Cold","Cold","A","A"
"50025","Vermont","Windham",6,6,"Cold","Cold","A","A"
"50027","Vermont","Windsor",6,6,"Cold","Cold","A","A"
"51001","Virginia","Accomack",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51003","Virginia","Albemarle",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51005","Virginia","Alleghany",4,5,"Mixed-Humid","Cold","A","A"
"51007","Virginia","Amelia",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51009","Virginia","Amherst",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51011","Virginia","Appomattox",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51013","Virginia","Arlington",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51015","Virginia","Augusta",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51017","Virginia","Bath",4,5,"Mixed-Humid","Cold","A","A"
"51019","Virginia","Bedford",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51021","Virginia","Bland",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51023","Virginia","Botetourt",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51025","Virginia","Brunswick",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51027","Virginia","Buchanan",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51029","Virginia","Buckingham",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51031","Virginia","Campbell",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51033","Virginia","Caroline",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51035","Virginia","Carroll",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51036","Virginia","Charles City",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51037","Virginia","Charlotte",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51041","Virginia","Chesterfield",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51043","Virginia","Clarke",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51045","Virginia","Craig",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51047","Virginia","Culpeper",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51049","Virginia","Cumberland",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51051","Virginia","Dickenson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51053","Virginia","Dinwiddie",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51057","Virginia","Essex",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51059","Virginia","Fairfax",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51061","Virginia","Fauquier",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51063","Virginia","Floyd",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51065","Virginia","Fluvanna",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51067","Virginia","Franklin",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51069","Virginia","Frederick",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51071","Virginia","Giles",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51073","Virginia","Gloucester",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51075","Virginia","Goochland",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51077","Virginia","Grayson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51079","Virginia","Greene",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51081","Virginia","Greensville",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51083","Virginia","Halifax",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51085","Virginia","Hanover",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51087","Virginia","Henrico",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51089","Virginia","Henry",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51091","Virginia","Highland",4,5,"Mixed-Humid","Cold","A","A"
"51093","Virginia","Isle of Wight",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51095","Virginia","James City",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51097","Virginia","King and Queen",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51099","Virginia","King George",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51101","Virginia","King William",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51103","Virginia","Lancaster",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51105","Virginia","Lee",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51107","Virginia","Loudoun",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51109","Virginia","Louisa",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51111","Virginia","Lunenburg",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51113","Virginia","Madison",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51115","Virginia","Mathews",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51117","Virginia","Mecklenburg",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51119","Virginia","Middlesex",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51121","Virginia","Montgomery",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51125","Virginia","Nelson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51127","Virginia","New Kent",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51131","Virginia","Northampton",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51133","Virginia","Northumberland",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51135","Virginia","Nottoway",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51137","Virginia","Orange",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51139","Virginia","Page",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51141","Virginia","Patrick",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51143","Virginia","Pittsylvania",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51145","Virginia","Powhatan",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51147","Virginia","Prince Edward",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51149","Virginia","Prince George",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51153","Virginia","Prince William",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51155","Virginia","Pulaski",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51157","Virginia","Rappahannock",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51159","Virginia","Richmond",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51161","Virginia","Roanoke",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51163","Virginia","Rockbridge",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51165","Virginia","Rockingham",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51167","Virginia","Russell",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51169","Virginia","Scott",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51171","Virginia","Shenandoah",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51173","Virginia","Smyth",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51175","Virginia","Southampton",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51177","Virginia","Spotsylvania",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51179","Virginia","Stafford",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51181","Virginia","Surry",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51183","Virginia","Sussex",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51185","Virginia","Tazewell",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51187","Virginia","Warren",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51191","Virginia","Washington",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51193","Virginia","Westmoreland",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51195","Virginia","Wise",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51197","Virginia","Wythe",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51199","Virginia","York",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51510","Virginia","Alexandria",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51520",NA,"Bristol",4,4,"Mixed-Humid","Mixed-Humid",NA,NA
"51530","Virginia","Buena Vista",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51540","Virginia","Charlottesville",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51550","Virginia","Chesapeake",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51570","Virginia","Colonial Heights",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51580","Virginia","Covington",4,5,"Mixed-Humid","Cold","A","A"
"51590","Virginia","Danville",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51595","Virginia","Emporia",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51600","Virginia","Fairfax",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51610","Virginia","Falls Church",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51620","Virginia","Franklin",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51630","Virginia","Fredericksburg",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51640","Virginia","Galax",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51650","Virginia","Hampton",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51660","Virginia","Harrisonburg",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51670","Virginia","Hopewell",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51678","Virginia","Lexington",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51680","Virginia","Lynchburg",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51683","Virginia","Manassas",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51685","Virginia","Manassas Park",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51690","Virginia","Martinsville",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51700","Virginia","Newport News",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51710","Virginia","Norfolk",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51720","Virginia","Norton",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51730","Virginia","Petersburg",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51735","Virginia","Poquoson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51740","Virginia","Portsmouth",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51750","Virginia","Radford",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51760","Virginia","Richmond",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51770","Virginia","Roanoke",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51775","Virginia","Salem",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51790","Virginia","Staunton",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51800","Virginia","Suffolk",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51810","Virginia","Virginia Beach",4,3,"Mixed-Humid","Mixed-Humid","A","A"
"51820","Virginia","Waynesboro",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51830","Virginia","Williamsburg",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"51840","Virginia","Winchester",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"53001","Washington","Adams",5,5,"Cold","Cold","B","B"
"53003","Washington","Asotin",5,5,"Cold","Cold","B","B"
"53005","Washington","Benton",5,5,"Cold","Cold","B","B"
"53007","Washington","Chelan",5,5,"Cold","Cold","B","B"
"53009","Washington","Clallam",4,5,"Marine","Marine","C","C"
"53011","Washington","Clark",4,4,"Marine","Marine","C","C"
"53013","Washington","Columbia",5,5,"Cold","Cold","B","B"
"53015","Washington","Cowlitz",4,4,"Marine","Marine","C","C"
"53017","Washington","Douglas",5,5,"Cold","Cold","B","B"
"53019","Washington","Ferry",6,6,"Cold","Cold","B","B"
"53021","Washington","Franklin",5,5,"Cold","Cold","B","B"
"53023","Washington","Garfield",5,5,"Cold","Cold","B","B"
"53025","Washington","Grant",5,5,"Cold","Cold","B","B"
"53027","Washington","Grays Harbor",4,4,"Marine","Marine","C","C"
"53029","Washington","Island",4,5,"Marine","Marine","C","C"
"53031","Washington","Jefferson",4,4,"Marine","Marine","C","C"
"53033","Washington","King",4,4,"Marine","Marine","C","C"
"53035","Washington","Kitsap",4,5,"Marine","Marine","C","C"
"53037","Washington","Kittitas",5,5,"Cold","Cold","B","B"
"53039","Washington","Klickitat",5,5,"Cold","Cold","B","B"
"53041","Washington","Lewis",4,4,"Marine","Marine","C","C"
"53043","Washington","Lincoln",5,5,"Cold","Cold","B","B"
"53045","Washington","Mason",4,4,"Marine","Marine","C","C"
"53047","Washington","Okanogan",6,5,"Cold","Cold","B","B"
"53049","Washington","Pacific",4,4,"Marine","Marine","C","C"
"53051","Washington","Pend Oreille",6,6,"Cold","Cold","B","B"
"53053","Washington","Pierce",4,4,"Marine","Marine","C","C"
"53055","Washington","San Juan",4,5,"Cold","Cold","C","C"
"53057","Washington","Skagit",4,4,"Marine","Marine","C","C"
"53059","Washington","Skamania",5,5,"Cold","Cold","B","B"
"53061","Washington","Snohomish",4,4,"Marine","Marine","C","C"
"53063","Washington","Spokane",5,5,"Cold","Cold","B","B"
"53065","Washington","Stevens",6,6,"Cold","Cold","B","B"
"53067","Washington","Thurston",4,4,"Marine","Marine","C","C"
"53069","Washington","Wahkiakum",4,4,"Marine","Marine","C","C"
"53071","Washington","Walla Walla",5,5,"Cold","Cold","B","B"
"53073","Washington","Whatcom",4,4,"Marine","Marine","C","C"
"53075","Washington","Whitman",5,5,"Cold","Cold","B","B"
"53077","Washington","Yakima",5,5,"Cold","Cold","B","B"
"54001","West Virginia","Barbour",5,5,"Cold","Cold","A","A"
"54003","West Virginia","Berkeley",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54005","West Virginia","Boone",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54007","West Virginia","Braxton",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54009","West Virginia","Brooke",5,5,"Cold","Cold","A","A"
"54011","West Virginia","Cabell",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54013","West Virginia","Calhoun",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54015","West Virginia","Clay",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54017","West Virginia","Doddridge",5,4,"Cold","Mixed-Humid","A","A"
"54019","West Virginia","Fayette",5,4,"Cold","Mixed-Humid","A","A"
"54021","West Virginia","Gilmer",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54023","West Virginia","Grant",5,5,"Cold","Cold","A","A"
"54025","West Virginia","Greenbrier",5,4,"Cold","Mixed-Humid","A","A"
"54027","West Virginia","Hampshire",5,5,"Cold","Cold","A","A"
"54029","West Virginia","Hancock",5,5,"Cold","Cold","A","A"
"54031","West Virginia","Hardy",5,5,"Cold","Cold","A","A"
"54033","West Virginia","Harrison",5,5,"Cold","Cold","A","A"
"54035","West Virginia","Jackson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54037","West Virginia","Jefferson",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54039","West Virginia","Kanawha",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54041","West Virginia","Lewis",5,4,"Cold","Mixed-Humid","A","A"
"54043","West Virginia","Lincoln",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54045","West Virginia","Logan",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54047","West Virginia","McDowell",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54049","West Virginia","Marion",5,5,"Cold","Cold","A","A"
"54051","West Virginia","Marshall",5,5,"Cold","Cold","A","A"
"54053","West Virginia","Mason",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54055","West Virginia","Mercer",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54057","West Virginia","Mineral",5,5,"Cold","Cold","A","A"
"54059","West Virginia","Mingo",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54061","West Virginia","Monongalia",5,5,"Cold","Cold","A","A"
"54063","West Virginia","Monroe",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54065","West Virginia","Morgan",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54067","West Virginia","Nicholas",5,4,"Cold","Mixed-Humid","A","A"
"54069","West Virginia","Ohio",5,5,"Cold","Cold","A","A"
"54071","West Virginia","Pendleton",5,5,"Cold","Cold","A","A"
"54073","West Virginia","Pleasants",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54075","West Virginia","Pocahontas",5,5,"Cold","Cold","A","A"
"54077","West Virginia","Preston",5,5,"Cold","Cold","A","A"
"54079","West Virginia","Putnam",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54081","West Virginia","Raleigh",5,4,"Cold","Mixed-Humid","A","A"
"54083","West Virginia","Randolph",5,5,"Cold","Cold","A","A"
"54085","West Virginia","Ritchie",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54087","West Virginia","Roane",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54089","West Virginia","Summers",5,4,"Cold","Mixed-Humid","A","A"
"54091","West Virginia","Taylor",5,5,"Cold","Cold","A","A"
"54093","West Virginia","Tucker",5,5,"Cold","Cold","A","A"
"54095","West Virginia","Tyler",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54097","West Virginia","Upshur",5,4,"Cold","Mixed-Humid","A","A"
"54099","West Virginia","Wayne",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54101","West Virginia","Webster",5,4,"Cold","Mixed-Humid","A","A"
"54103","West Virginia","Wetzel",5,5,"Cold","Cold","A","A"
"54105","West Virginia","Wirt",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54107","West Virginia","Wood",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"54109","West Virginia","Wyoming",4,4,"Mixed-Humid","Mixed-Humid","A","A"
"55001","Wisconsin","Adams",6,5,"Cold","Cold","A","A"
"55003","Wisconsin","Ashland",7,6,"Very Cold","Cold",NA,"A"
"55005","Wisconsin","Barron",6,6,"Cold","Cold","A","A"
"55007","Wisconsin","Bayfield",7,6,"Very Cold","Cold",NA,"A"
"55009","Wisconsin","Brown",6,6,"Cold","Cold","A","A"
"55011","Wisconsin","Buffalo",6,6,"Cold","Cold","A","A"
"55013","Wisconsin","Burnett",7,6,"Very Cold","Cold",NA,"A"
"55015","Wisconsin","Calumet",6,5,"Cold","Cold","A","A"
"55017","Wisconsin","Chippewa",6,6,"Cold","Cold","A","A"
"55019","Wisconsin","Clark",6,6,"Cold","Cold","A","A"
